,spline,fourier,mlp,sarimax
86,0.08720935259168792,0.21067511902115574,0.5220984934423872,0.16220215557992546
87,0.08974841837238345,0.20991751506075132,0.5208262626583967,0.1614923443010828
88,0.09309065235633057,0.2095188668633606,0.5182336523350772,0.1610492623716879
89,0.09348431372506276,0.20994545775224382,0.5178116225814418,0.16084822577223815
90,0.09354795021293927,0.21024293007838346,0.5177569596820546,0.1607943418383463
91,0.09342726904248566,0.21083834481026742,0.5176195420942794,0.1606833502432323
92,0.09416436238474121,0.20891788055772118,0.5182401862652685,0.16133606782494392
93,0.0940254118589879,0.2098954095100674,0.5176490874292718,0.16115080230483003
94,0.09374277393690102,0.2103056851817904,0.5174846123365114,0.16117212687358
95,0.09357125746467052,0.2104345990418452,0.5174695653909274,0.16120280272539705
96,0.09211557918468832,0.21242011527716279,0.5166048552592115,0.16162914850332363
97,0.0913681335986897,0.2131914228688126,0.5164879818884218,0.16180430595297163
98,0.0908568704403585,0.21361244570644236,0.5164562193418244,0.16193789455235777
99,0.08909705183398939,0.21553023104040514,0.5161580018702605,0.16221664967461116
100,0.08825450851668656,0.21702548620069756,0.5153407174251873,0.1626038964534858
101,0.0884299275247919,0.21777218899417516,0.5142639785760208,0.16280522661996752
102,0.08896352293446981,0.21767288588622322,0.5139830071944561,0.16267689675587654
103,0.09048217685631754,0.2158095986524753,0.5141171548334141,0.16294733975123407
104,0.09307371748460308,0.21202183037381586,0.514525178880853,0.16389329064393265
105,0.09387660368241013,0.21191982483684374,0.5137098208863443,0.16415559398373447
106,0.09436922163179066,0.21201398013922945,0.5134932369465637,0.1639253760896393
107,0.09489235619929975,0.21118422515249016,0.5141150228345484,0.163806023851129
108,0.09671805216835104,0.2114588970918705,0.5128175318244234,0.1631297690285267
109,0.09883820694824373,0.21132711604459198,0.5111991438559067,0.1628432820495757
110,0.10166399584838323,0.212194302753478,0.5091528622970103,0.16130722434779873
111,0.10420007101149326,0.2131790750666062,0.5074317549295159,0.1596198149735184
112,0.10674610844435153,0.2137145372774148,0.505691825225632,0.1583718091203008
113,0.10940934534631105,0.21446726409500677,0.5049952402992359,0.15583856514381836
114,0.11232406515134638,0.21533290945189087,0.5026760912479618,0.15473422461831482
115,0.11489243599223421,0.21462882882449302,0.501812112328761,0.15403825253987338
116,0.11601455554995854,0.21440504980117225,0.502016035133009,0.15310847121610124
117,0.11743312574657858,0.2134236721268215,0.5021790345302622,0.15262473851267483
118,0.1177983594205953,0.21332504877293135,0.5026379536089697,0.1518847622697857
119,0.11816869221172258,0.21304447273707897,0.5026066924463466,0.15168329405210249
120,0.117827797800479,0.21315197529493762,0.5027183682224691,0.15158482433075182
121,0.11858667152297901,0.21223180884120638,0.5027166970528061,0.1515421059943656
122,0.118302784569943,0.21252321683165948,0.5027074086675818,0.15134220120573508
123,0.11809242083730581,0.21272233879023195,0.5026701149188337,0.15118673554348938
124,0.11857584841288116,0.21231842995722638,0.5021861283073731,0.15138178538575944
125,0.11834100931549925,0.21211210464983737,0.5022086015666556,0.1517130772947484
126,0.11767255915348437,0.2121198705534718,0.5017721624294713,0.15280071650906918
127,0.1169870571894388,0.21266522967796436,0.500753977750284,0.15401317527215994
128,0.1170356211031637,0.21301677025934634,0.4997092088227072,0.15480799903930498
129,0.11685636578556162,0.21377127695534326,0.49902310923732407,0.15500042302574435
130,0.11723328406607242,0.21271995465569749,0.5003200946578414,0.1543581937106434
131,0.11716911830319542,0.21250748853214174,0.5007524668579533,0.15412769778984897
132,0.1178587379371327,0.21233598844083673,0.50008308444024,0.15426115895377507
133,0.1203910965012235,0.21110252687853617,0.4996726723067659,0.15342988115043654
134,0.12206319048264544,0.21039944739057215,0.4990606753511883,0.15323402713834722
135,0.12289091273647015,0.20987346920062783,0.4988937168989462,0.15329129869332297
136,0.1238559869900925,0.20927959314237943,0.49877255230722384,0.1530365796395777
137,0.12444766673517818,0.20891970376273636,0.49904149288311533,0.15254878792202908
138,0.1247221199974823,0.20870104130456307,0.4998630093891024,0.1515208716039845
139,0.1248746150399224,0.20803109924714805,0.5007050678818007,0.15124582580147758
140,0.1247369839885781,0.207986376207124,0.5010062069784154,0.15128837021274674
141,0.12464629010071626,0.20845107870327353,0.5004018676123894,0.15175796722279106
142,0.12409918474147714,0.20891947637336578,0.5006451169607589,0.1516802116127465
143,0.12396734619329043,0.20897035277317114,0.500533006798372,0.1518400760537283
144,0.12340809832730028,0.20950448281407402,0.5003556261200092,0.15190696918177704
145,0.12348227564460845,0.20931577102341048,0.5002607196978349,0.1518422088286245
146,0.12354044415448902,0.2091640409030037,0.5001130749619569,0.1517739312028072
147,0.12335659417339839,0.20921728379056917,0.5000890420735499,0.1515764985096004
148,0.12311682856893968,0.20948469689772978,0.4997775713868902,0.1514589740931002
149,0.12299423360263162,0.20935433253093017,0.49984513030026556,0.15132148469356188
150,0.12299421050525694,0.20934993512156524,0.499784378208145,0.151329499611874
151,0.12359328971804055,0.2085565211516766,0.499485724293965,0.1522698256094899
152,0.12495375252416518,0.20743752318212685,0.4996866311674892,0.15291110839478583
153,0.12487684585054379,0.2071815984728444,0.5004976218418957,0.15275756043843933
154,0.1250250395555712,0.20744085396138304,0.4995286623992016,0.15335183218523044
155,0.12461592613222958,0.2089478323374121,0.4985217787517405,0.1530727404772959
156,0.12252505188430005,0.21075474615752324,0.4998997776701628,0.15170129281529374
157,0.12034222234781124,0.2101812717190092,0.5025966679852323,0.15181873710363916
158,0.11814370078165937,0.20960609671071276,0.5068077613483123,0.15047020642212686
159,0.11536744266660953,0.2102128236130293,0.5118674900464023,0.14768225784463881
160,0.11504862395720328,0.21023133985716635,0.5139743736964539,0.14561566326135472
161,0.11411782515092356,0.2091399065747746,0.5163518978178822,0.14482358749707963
162,0.113961862577784,0.20699399910307262,0.5187384447482389,0.14433494311264455
163,0.11469946119160955,0.2051543868652956,0.5201188926341026,0.1440645022857304
164,0.11678613841466168,0.20246796491418137,0.52127693062855,0.14338429860751464
165,0.12028880290164573,0.1991958685839141,0.5203793765417429,0.14386476785383345
166,0.12124053206099085,0.1976128410181814,0.5221680735575597,0.142617183794201
167,0.12162957216847729,0.1970999090054327,0.5230561397765492,0.141853070810278
168,0.12140416672299001,0.19777065342548894,0.5234618495462499,0.14089374844066732
169,0.12130464881183976,0.1976361766669096,0.5246832127547587,0.13993405332274458
170,0.12081387461300522,0.19789302645654586,0.5249851753275045,0.1398426251958926
171,0.12061607149081197,0.19821575267539596,0.5250734316074246,0.13962104802334643
172,0.12052297141841345,0.19885292491317036,0.5245311896704857,0.13962352551165974
173,0.12056341364459419,0.19901713851341915,0.5244562812604393,0.13950786905649679
174,0.12122362570802803,0.19745050476130332,0.5251092159312174,0.1396524231583971
175,0.12172999433399713,0.1949756177376989,0.5262483821020661,0.1405864158158578
176,0.12374492989688166,0.18898801116544603,0.5282303662685528,0.14221200334323053
177,0.12365526990457076,0.18905167402044012,0.5288194721610667,0.14231432181728662
178,0.12357167893255012,0.18888059404053156,0.5283596066693934,0.14311874449636858
179,0.12276743127476467,0.18908178955574154,0.5285177545072507,0.14355711161402487
180,0.1215415290988976,0.18984123060531063,0.5291721888944406,0.14333723837713633
181,0.12240058245973673,0.18874146279780357,0.5289276179631299,0.14392506873452623
182,0.12384126242938907,0.18690186800881556,0.5280656571505109,0.14517286080684247
183,0.124667896940328,0.18417734237031702,0.5262121228888701,0.1489239213700813
184,0.12680072951495225,0.1821284937360374,0.5240593882782633,0.15106322763125657
185,0.12772114666810186,0.18121768295319757,0.5232085016130694,0.1520874492958759
186,0.12794301559336915,0.18020985078493218,0.5231247708698487,0.15314668585165903
187,0.12844871289770518,0.1812861836073795,0.5227086671480907,0.15194162604035177
188,0.12907286425835757,0.18032306001654133,0.5230564609330954,0.1520113756603678
189,0.12958561778072022,0.1796967342374952,0.5236608046067126,0.15165964650669
190,0.12968468985209694,0.1793799186913144,0.523959829567902,0.1517213639932376
191,0.12955458914231727,0.17955315339048594,0.5238312130711908,0.1518291663283573
192,0.12956622014839228,0.1785615043225861,0.5243710268563948,0.1522751662731649
193,0.13085446490050937,0.17875005987857578,0.5233302169513593,0.15170800436965448
194,0.13086479376551463,0.17930763711127515,0.5226627461503004,0.1517122715842655
195,0.13027301553007203,0.17976359727524238,0.5220358808287557,0.15242016607043546
196,0.13006807855491367,0.17995271718081396,0.5216840424032171,0.1527186939090434
197,0.1306154014291913,0.18024851143620665,0.5208627166832964,0.15266105947680558
198,0.13190641176785198,0.1816174759077176,0.5185151557402606,0.15241198104588338
199,0.13176521544976727,0.18046405329287732,0.5182926398451831,0.15344040900911027
200,0.13180441931565165,0.17928868116555954,0.5183925071600127,0.15357376698720662
201,0.13156315399372853,0.178481195765671,0.5186887450437608,0.15372487545209823
202,0.13199895983050156,0.18003898431133777,0.5169811463058973,0.15333205421193472
203,0.13318837392239252,0.18169877054580413,0.5148937169907789,0.15252569245569317
204,0.1355636572219223,0.18419530610956458,0.5109751525177098,0.1516297504266798
205,0.140226680658795,0.18639667368244103,0.504955558501644,0.15090719508533368
206,0.14245925389484618,0.18685393448834547,0.5037071184340731,0.14962028507710212
207,0.14362819511231195,0.18702736922094318,0.5042451947731581,0.1480758213214079
208,0.14590818683342505,0.1872584587882753,0.5031057738098031,0.14700146827683921
209,0.1467175026820296,0.18692732640273088,0.5032160886101041,0.1462926899146813
210,0.14931548923142282,0.18695493480301179,0.5016579593335327,0.14474067082141315
211,0.14962849743059226,0.1868394189792974,0.5014759440828521,0.14430021174189192
212,0.1499026466012186,0.1866628926864164,0.5012104799534338,0.14405201848836968
213,0.14903671340983116,0.187106545701192,0.5009590686246631,0.1444295515468195
214,0.14839672709419607,0.18747498565129309,0.5007060097873982,0.1448000432204146
215,0.14842163438195963,0.18737474758777092,0.5007453568940065,0.14488591445222623
216,0.14852897482693284,0.18745395679618024,0.4998253016168199,0.14565838054865124
217,0.14972774741053804,0.18801809788108084,0.497992593197341,0.14572052056585572
218,0.14972022845952573,0.1879830302179449,0.49799710468854014,0.14586362824461788
219,0.1493234928130042,0.18806472417605263,0.4982783506564774,0.14591408298249456
220,0.1481425356735942,0.189899811710949,0.49705191756891925,0.14648226125080463
221,0.14777781085353628,0.18996775309562547,0.49718160643135223,0.14665083653796201
222,0.1471322393705203,0.19029543383337363,0.49764012993403617,0.1465377328990881
223,0.14743627078003568,0.19028463796495346,0.49721243324532705,0.14671305806145574
224,0.14822785739277614,0.1901395730168679,0.49598841221953677,0.14722450086270022
225,0.14698858329845862,0.19139856924542345,0.49603692823655465,0.1466577814228449
226,0.14691347468182586,0.19143977096083725,0.4963817205493083,0.14623538032075203
227,0.14728039219135503,0.19137523426152248,0.49617821509151067,0.1461649892777944
228,0.14936254824259976,0.19040551567199993,0.49459189295446704,0.1467546673179712
229,0.15166618331877033,0.189329471079791,0.4928675908312496,0.14738586431101708
230,0.15278323809089758,0.18859998097262987,0.491884644378565,0.14784799445778993
231,0.15554028301394118,0.18768386687527616,0.4889694885368057,0.1485707126343017
232,0.15852853287566648,0.18616267761991045,0.4865841472122233,0.14941143348675492
233,0.1608248907811805,0.18478653541635265,0.4839108088769419,0.15165078761753678
234,0.16222638718671095,0.18559924505486733,0.480839255378566,0.15372727277664888
235,0.16094387794424214,0.18468166212150294,0.48270058778618274,0.15488744771523352
236,0.16071927561173835,0.1851710366580107,0.4826771349178839,0.15538816843191122
237,0.1613773864437969,0.18651882025017677,0.4806718033190025,0.15574894701357148
238,0.16225203561071722,0.18469180539052824,0.48217428789918815,0.15514491531580946
239,0.16277491632729793,0.18311623313045852,0.4834347981777607,0.15489216529571787
240,0.1644222719561365,0.1826843752549469,0.48154652867063713,0.15555812476669706
241,0.16544897255659521,0.17951096142034095,0.48360854667349823,0.15566370156036258
242,0.16400296144863574,0.17946129319032797,0.4844971866247475,0.15623254315300908
243,0.16308246704856585,0.17794670221969983,0.4858291382782743,0.1574730993943653
244,0.16177756037384244,0.17792134704800905,0.48597986118440295,0.15878052929960165
245,0.16147354663258387,0.17732355768131444,0.48627529043646683,0.15941749077661643
246,0.16295882372689055,0.17408496921497751,0.48639037487017095,0.1609840916887951
247,0.16308259107308073,0.1720622532819036,0.4876981129319566,0.16155189610681447
248,0.1631382953414044,0.17416504247296377,0.4863219606747756,0.1610687178098599
249,0.16318067158582003,0.1749522504993127,0.4860193309769836,0.1606392311790532
250,0.16389627710625274,0.17504729950460934,0.4852956467416108,0.16067120422720899
251,0.16747792230241332,0.17433318176035623,0.48324376092893123,0.16006232559642908
252,0.173007740429458,0.17333793790521643,0.4793085378978091,0.15963425324890437
253,0.17506545308651544,0.17422474811808858,0.47571797653633535,0.16040733357220735
254,0.17566356783191467,0.17487549435903146,0.47429598308147014,0.16060303027018422
255,0.17634514890894903,0.17574762918553796,0.47257612751769407,0.16083399194039513
256,0.17815800360880443,0.17706849691108922,0.46868521332624896,0.1616649640150485
257,0.1800585063436176,0.1786126908810482,0.46492678447586105,0.16198810807856123
258,0.1800315873724942,0.17902398368506117,0.46382290067846776,0.16205749216375998
259,0.1799868035002372,0.1796284353679493,0.4625852528538316,0.16208104352301814
260,0.17986561383847766,0.18014186857518402,0.46171524472073217,0.16206257624660605
261,0.17959521578293064,0.18188773368198868,0.45997182575238404,0.16211310761755335
262,0.1793623654203971,0.18508493056878766,0.45673136964264477,0.16243148515589878
263,0.17960040793315177,0.18741726569694306,0.4544368650881128,0.16250452068679708
264,0.179458835820229,0.18956289278779576,0.4532276961487394,0.16220539692399943
265,0.18260187352172655,0.18784282463758722,0.45338338337793116,0.16142321582983674
266,0.18467370486528145,0.1880550698541008,0.4531987710731069,0.16027983482999492
267,0.1887053893254924,0.18629928298063464,0.4532048378178041,0.15871424058920225
268,0.19093054027300865,0.18572515270646925,0.45261447710937036,0.15846298187809155
269,0.19297124425476894,0.18533380091595467,0.4521634242638173,0.1579906954910816
270,0.19565133185797642,0.1861508843366052,0.4494340172148328,0.15751853865977902
271,0.19502089479180512,0.1898723210671033,0.44675087591702894,0.15699229426111172
272,0.19242235257389492,0.19633828623756294,0.44326115009934713,0.15634414271807026
273,0.19166927880514123,0.2060571922506917,0.43429275128795974,0.15625389114809501
274,0.19226340668012876,0.21255782643833457,0.42713404101655567,0.15616826936312955
275,0.19345859952476963,0.21622486493371504,0.42121093079360916,0.15704885101631058
276,0.19418007598409126,0.2190830451299234,0.4158247166566136,0.15871929774164797
277,0.19610756266528406,0.22192158937193943,0.4107368291724805,0.15898317836484013
278,0.1970796812514851,0.22361173303297494,0.40768410871398164,0.1593440738004927
279,0.1996948474554346,0.22461712813131227,0.4053462356607472,0.15791561923175265
280,0.20155827980984625,0.22643240842957033,0.4029441246050661,0.15659252957228278
281,0.2029495631877069,0.22855829056692023,0.40018861839262165,0.1555727376670096
282,0.20445433356370318,0.230576641376873,0.39745437103181913,0.15440785919588293
283,0.20513882493370394,0.23272462444934588,0.39514754229165727,0.15361847324659553
284,0.20532641671318352,0.2338884425194453,0.39385349972453854,0.1533342701693322
285,0.20548669913066778,0.23485779060766274,0.39304839540489733,0.15296645904355027
286,0.20640895142170934,0.23515730637118878,0.3922516704309582,0.1525751824900966
287,0.20779511109419108,0.23590041001585313,0.3908201859485814,0.15175087293737544
288,0.2080818689484038,0.23558045143710632,0.3912477908466803,0.1512671938375972
289,0.2106689030428877,0.23618048415317547,0.388055245527923,0.15091202123955477
290,0.21223244603502317,0.2367934198127913,0.3857367944334866,0.15073373344906976
291,0.21394155262957676,0.2363270568905286,0.3846668539709333,0.1501702188704778
292,0.21539704389167277,0.23655224571422317,0.38348984645967193,0.1494669929744911
293,0.21714536866671405,0.2360186297281926,0.3829037538184973,0.14880285098551063
294,0.21872065658685705,0.23552128282433815,0.3826666631719125,0.14792158786451753
295,0.22044196525775636,0.23434150418227462,0.3834236540851322,0.14663061465300448
296,0.2221042149906229,0.23262287526664138,0.3850693017425241,0.1448958144920054
297,0.22365358209589975,0.23141106332801645,0.3851345176916453,0.14435642119550332
298,0.22428354889360136,0.2310882159449533,0.3851296900917003,0.14396735782582018
299,0.22543485855539375,0.22985023924675427,0.3862035569620909,0.14289096398631077
300,0.2253566571401751,0.22970660757573813,0.3867934894809846,0.14248649546958986
301,0.2267394404218437,0.22821191558697143,0.3878179206138967,0.14154668717969998
302,0.2285348244943682,0.2272375941406023,0.3877839814317294,0.14072282334655362
303,0.23099624354743054,0.22596124180090807,0.3880886148372319,0.13919581120027763
304,0.23352331631168666,0.22490463071323835,0.38867095947845787,0.13705149849522671
305,0.23455511730064388,0.224407756026969,0.3888035778802606,0.1362381331800352
306,0.23557189680240745,0.22400830041768266,0.3891384754973186,0.1350637620233897
307,0.23654303942863478,0.22349899896301367,0.3894766813606432,0.1340491097367919
308,0.23716842364340254,0.223368553349161,0.3892244179471546,0.1337071862755758
309,0.2379991549435011,0.22340770029079804,0.3883676880213062,0.13371292217291647
310,0.23834778085068645,0.2239267479749187,0.38815110919918555,0.13321529801254045
311,0.2387557026745476,0.22483195076004545,0.3877292181399106,0.1327364731722495
312,0.24037566882931763,0.22845348118174102,0.3843587803401403,0.13153543689884167
313,0.24067804943201937,0.22908441384415387,0.38498517103754676,0.13075148077863646
314,0.24110942508324415,0.23003570430894946,0.3856964124806825,0.12964816554269898
315,0.24240476049081924,0.23070229748190033,0.38612883980897816,0.1281403864001096
316,0.24314726445396587,0.23116945288338578,0.3860062890119567,0.1278303363912889
317,0.2439475208929969,0.23072560723290195,0.3862887967710192,0.1278394683508325
318,0.2449667208729961,0.23069229034992933,0.3857482827281065,0.12797254837927893
319,0.24555027904501495,0.23021501622896184,0.3856174489783866,0.12817325161784726
320,0.24539928709530012,0.23065243834788685,0.38533443660462724,0.12811844037747805
321,0.24392759343636813,0.2326595352214713,0.3848140173651639,0.12807624060625333
322,0.24124860549463562,0.23558038803268566,0.3838427407239351,0.12874274192576537
323,0.24199273103721444,0.23479369303366202,0.38439866303289044,0.12819028414948871
324,0.24320609171988555,0.2332336432862518,0.38512285383497524,0.12775431731567208
325,0.24548252633958248,0.23036210101273655,0.38520433542109145,0.1283882416007127
326,0.2486287644850138,0.227530953762741,0.38584610988723145,0.12757672030697675
327,0.24933902247840378,0.22680235874567772,0.3854053767331141,0.12826052960328763
328,0.25084206381688934,0.22570330510269537,0.38431085622509986,0.12915903616047475
329,0.25253472841013624,0.22562719698909564,0.38283508798238386,0.12916186304196167
330,0.25528253489827035,0.22509180588361571,0.37931830379461373,0.13071682272464336
331,0.256331053146097,0.22513322808210778,0.37796580578148076,0.13106542768267287
332,0.25783963791034265,0.22462727442351357,0.37669499072716317,0.1312986371027141
333,0.2592915928014735,0.22341780911468007,0.3735837860621353,0.13417056701847163
334,0.26079896107192757,0.22197441054972017,0.372242725536906,0.13543671932400397
335,0.26254347791044214,0.21832316586554223,0.36972220379751086,0.1398921380071441
336,0.26429251436405893,0.2136790560604371,0.3675789450765789,0.14494565615621918
337,0.2644174621335784,0.21314093596960165,0.3670103627959873,0.14567774894170762
338,0.2656591200618313,0.21192199115460064,0.3659261246194905,0.14621001072312106
339,0.2676017338119708,0.2104594876524541,0.3656154401164868,0.1456811289078957
340,0.26821782827047314,0.2098851442064557,0.3652729075501825,0.14542399590925745
341,0.26857506045269525,0.2096362603532269,0.3650582519642877,0.1450670279801167
342,0.2681017237406698,0.20975258221567755,0.36498475116731594,0.14487866141458372
343,0.2665179967463356,0.2102602080991861,0.36532267067993723,0.1453948529752284
344,0.26600896380195227,0.2111560835044931,0.3657064831070416,0.14478398044012183
345,0.2655483838306356,0.21164376291410691,0.36583963782665807,0.14473887511321765
346,0.2643480287980014,0.21176222842068565,0.36568810033093385,0.14601656580859268
347,0.2630932015794112,0.21161616978335993,0.3646121337293151,0.14817209549298588
348,0.2620148710399446,0.21142433314915807,0.36432984867861457,0.1493691189133052
349,0.2662358134822946,0.2112803941845805,0.3640053328015378,0.14542273160870658
350,0.2696009010507705,0.2087458326216741,0.3612653602697682,0.14749626554566003
351,0.27011234104244675,0.2086368246086161,0.3609408832760828,0.14740405037758544
352,0.27035924622599317,0.20854282163942336,0.3609097056905625,0.14739005606551128
353,0.2713838766077038,0.20829227605574652,0.3598602329267279,0.1475680762337585
354,0.27210358022506304,0.2079389325667081,0.3588871327951058,0.14795611106302156
355,0.2707756826250365,0.20770058421023715,0.35883290286527586,0.14949778908527572
356,0.27003550323471726,0.20782154743909806,0.3586946109767257,0.1502590944407285
357,0.2696895451485138,0.20743255791773677,0.35887138852332745,0.15093643148698377
358,0.26987012418930556,0.2071910643762979,0.35903543766083673,0.15100478958321634
359,0.27091420716212483,0.20641319195822028,0.3591342039113189,0.15066187218470764
360,0.2714163297323622,0.20647705006957945,0.3587775192855723,0.15072312199058818
361,0.27258327316642306,0.20600424260082853,0.35907778168942817,0.15045078673171491
362,0.27284158242534323,0.20629292295496657,0.359486165976204,0.15056503697055368
363,0.2731962519274732,0.20678740802320827,0.3600957403878313,0.15043853713419442
364,0.27431744511712464,0.2070050867208989,0.36046728448931,0.1499850308971734
365,0.2754520218070407,0.20700939359177806,0.36055197592687793,0.14991878957684204
366,0.27721388849583023,0.20674292536437494,0.3601062006307515,0.1500634150921891
367,0.27917489731762757,0.20497531170725997,0.360060903880565,0.15063300113650288
368,0.28165613811760903,0.20192095035918817,0.3612011058265539,0.14999288738026853
