,intercept,spline,fourier,mlp,sarimax
29,-2.838955030716456e-05,0.180875692145888,0.19149515773115927,0.41679600981290427,0.18514384071332962
30,-0.0006992024644248656,0.18180449075838118,0.19167385651241492,0.41583713145798706,0.18516627100517952
31,-0.002047446442268115,0.18260449385773744,0.19153037910669013,0.4151614659473712,0.18481459928925423
32,-0.003303279764352075,0.18314434316981432,0.18995877914820844,0.4128646835432208,0.18775556442057417
33,-0.004004893285417017,0.18323340536221014,0.18826770445512522,0.4121009709846915,0.1898514350107132
34,-0.004157331547922289,0.1808039923313926,0.18849444977137167,0.4133929908572025,0.1907066822280247
35,-0.004338367536576363,0.17843455029936067,0.190112399322615,0.41197701885282223,0.19282483866308864
36,-0.004445809240153203,0.17588270711965567,0.19194060032146032,0.41168633739220595,0.1937414619638164
37,-0.004985104441787705,0.17428710075084122,0.19578546055480142,0.408837990174303,0.19398580157422202
38,-0.005642124704797407,0.17112731625679123,0.20036441978110697,0.40834968805978544,0.19277517849489298
39,-0.006237505609517445,0.16817973905801478,0.20470757706609094,0.4076006201437577,0.191991544889622
40,-0.007202569475953084,0.16545420212355055,0.2073891145635291,0.4079168558437342,0.19197947054586542
41,-0.007762612146571468,0.16413373188453867,0.20942920117139013,0.4068172041472439,0.1923083880273591
42,-0.008395807959040755,0.16415778779016668,0.2119997642230893,0.402901955856771,0.19340060188490982
43,-0.008748499958522211,0.16382680610517913,0.21408848479607703,0.400715456773276,0.19366869430817357
44,-0.009053545982314136,0.16322149262385438,0.21534347179051333,0.4001369184271872,0.19354659200486626
45,-0.00949658864588134,0.16267193149774223,0.216101701752596,0.40066059849976443,0.19286398031316193
46,-0.009995334846969975,0.16141467824874087,0.2174564450819614,0.40115035427810875,0.19238428775116906
47,-0.010389900470297768,0.16029786104708954,0.21784515491482243,0.40193869754275996,0.192611608340252
48,-0.010831704755734787,0.1590838202070596,0.21882035067297656,0.4008890275255516,0.19425986650334487
49,-0.011483854886587338,0.15977698735121873,0.21789321096470207,0.4012782416690584,0.19491329611941038
50,-0.012220726727159138,0.15945604375283443,0.21856544888813356,0.4016811347254452,0.19491657955696745
51,-0.012968991648528083,0.15894449060677818,0.21958641420572084,0.40219973679189,0.19461603985342427
52,-0.013602473975022972,0.15862893577942513,0.22055729715009767,0.4017533194629687,0.1949500738458255
53,-0.0141176927586177,0.15843569237544777,0.22079497417956492,0.40175251693106784,0.19535513877327745
54,-0.01473138831033592,0.158481219163761,0.2208830370615309,0.40212243165624295,0.19540333849359118
55,-0.01504255758963883,0.158894243786474,0.22144311237088254,0.40304329887303475,0.1936665929130082
56,-0.015109317098663862,0.15906669449651023,0.22257008265101372,0.4040198616781971,0.1913503729237072
57,-0.015327503100300068,0.15898822170842658,0.2230680615593881,0.40468611685922,0.1902776167415194
58,-0.01548219126823212,0.15953202652485704,0.22324042177616032,0.4051058231640513,0.18914423000851222
59,-0.015437198783254067,0.16025776367501954,0.22341861060202198,0.40552599709187015,0.18785312103067892
60,-0.01560419264473179,0.16122361387718792,0.22318662407527481,0.4059928352327451,0.18668918507105253
61,-0.015714319474344964,0.16206262112786993,0.22267476388623073,0.4055691719078909,0.1869010973179853
62,-0.015623093594349158,0.16144797140793543,0.2218456247422479,0.4066714218984278,0.18731225519768607
63,-0.015783119417700418,0.15928442211145888,0.2220845906251075,0.4081918614441881,0.18784470014736696
64,-0.015362001257217655,0.16087541040815045,0.22118303190479788,0.40766734539815586,0.18752303953341187
65,-0.01519558849974444,0.16066343109097717,0.22112957629677885,0.40747076580806746,0.18809791978509832
66,-0.014824770719289837,0.16095045546002373,0.22124113802370843,0.4065011861319232,0.18889547345890434
67,-0.01469889500266107,0.16080110253511887,0.22128620856962744,0.4065970811235742,0.18900731193925674
68,-0.014274714319427822,0.16084648270909835,0.22129584280013295,0.406697641763449,0.18896080012852084
69,-0.01391901587148372,0.16147146874161689,0.22133361724963796,0.4061841159719309,0.18876783403221842
70,-0.01356316261767222,0.16173540066617925,0.22141120867143005,0.4059675243885695,0.18850878632788948
71,-0.013145056845952139,0.16232054052929806,0.22149146089952534,0.40508309463979636,0.18843526902315522
72,-0.012852226471824617,0.16211055878990402,0.2212271349545582,0.40525056562502537,0.18851830611573114
73,-0.01230482669848964,0.16363330496432502,0.2212787543083161,0.4026013509074167,0.18900136292546812
74,-0.011916119617724201,0.16466509292411144,0.22138569063889474,0.4007569833344768,0.18924283521431826
75,-0.011459543590005644,0.16549491789460835,0.22158696589245946,0.39932152312323127,0.18912119145443226
76,-0.011133001441752022,0.16554712059100277,0.22162912603131724,0.39906592791024487,0.1889193486474039
77,-0.010735521026281574,0.16560670534573424,0.22164811116791303,0.39870751276914645,0.18878506743411866
78,-0.009894316323230021,0.16655376035833702,0.22211504682862618,0.3963539031068784,0.1890513425379494
79,-0.008867715248627511,0.16762029943187523,0.22289022057090543,0.39501834222950977,0.1881511657828693
80,-0.007856918818238188,0.1675223418022726,0.2231131425291717,0.3947569248526597,0.18837731931335566
81,-0.0070168712082463395,0.16752611948453175,0.2234839975362684,0.3944857925900527,0.18843192260447697
82,-0.0064408122575039094,0.16739402305111428,0.22329832846452038,0.39500007852402524,0.18835075188675623
83,-0.006133608760186793,0.16682096523253787,0.22349633528696528,0.3967319024179835,0.18697815590869696
84,-0.005591697093339262,0.16695519158545186,0.2235194795178408,0.3965851063130523,0.18703659824804655
85,-0.0050076463364099886,0.1672691559955939,0.22351845047931043,0.396554400559112,0.18673147235424775
86,-0.0046912403620706904,0.16735524072566862,0.22347293693312614,0.3966160975037878,0.18660480562078838
87,-0.0040918229715143665,0.16849342126231978,0.22328602321949914,0.3960527427622031,0.18603997609242712
88,-0.003425748343996642,0.16993651996384979,0.22330075099345567,0.39491111130981554,0.18565595332290763
89,-0.0030343749861849547,0.1701272708554702,0.2235653967984797,0.39474403932726165,0.18555970239060157
90,-0.002731895451570791,0.1702806117957729,0.2238272469918037,0.3945660633075602,0.18556988252851445
91,-0.002358450652515649,0.17037753207387582,0.22397965477953471,0.3945273066175169,0.18559385872351145
92,-0.002159439576888601,0.1706790348224676,0.22315858693294327,0.394734999236744,0.1859893124477608
93,-0.0017268923224905935,0.1706698853596618,0.22347556515406514,0.3945585310033528,0.1859167401726666
94,-0.0016195158328549209,0.1705153772971169,0.22363907032229785,0.3945001826476232,0.185953988058181
95,-0.0015801223853398698,0.17036833335671892,0.22369797315395742,0.3945299477655425,0.18599357786071608
96,-0.0017204031534245818,0.1696743758079906,0.2246580355325484,0.39396586784537035,0.18639103391415135
97,-0.001809272247642318,0.16924580520370655,0.22503414884504944,0.39393181317281695,0.1865582605319072
98,-0.0018360108773692418,0.16880100977439816,0.22530626744828097,0.3940263195566398,0.18667310208881252
99,-0.0019448934611290191,0.1678481499547166,0.22618798145586566,0.3939490007023003,0.1869443885352172
100,-0.0021168744854660896,0.16737552290524238,0.2269193989043438,0.39354528499060243,0.1872800019258029
101,-0.0021540107681641634,0.1674542777810801,0.2273734882415126,0.3928989914648335,0.187445453240123
102,-0.002202403078904619,0.16770874897829008,0.22734693859797828,0.3928464729740627,0.1873016617158713
103,-0.002199205381312904,0.16837196885190184,0.22646235605579237,0.39301885101652057,0.18740731665488733
104,-0.002164032035566821,0.16948411766115498,0.22473978975128417,0.3932195105177394,0.18795403673444064
105,-0.002097732082810936,0.16996459827331095,0.22449085469654653,0.3928805976850184,0.18819502708320396
106,-0.0019602673850335818,0.17027830304360225,0.22454758204134634,0.39279010570955647,0.18804600739315291
107,-0.0017680925518998086,0.17055120384580819,0.2241792990630798,0.3931543413735649,0.18796320148987042
108,-0.0016410540410812721,0.17153510204787067,0.2243141656080546,0.39269591771259077,0.1874268879414854
109,-0.0017052986094521349,0.17268477211586064,0.22421237766422178,0.3920265891944766,0.18712763998021084
110,-0.0015368649059857643,0.17428206807019073,0.22470419639181155,0.3912342815941904,0.18595013136388092
111,-0.0013129374074742656,0.17582379591610964,0.2253448779536639,0.3904836579887794,0.1846410487032351
112,-0.0011246352316589831,0.17742583107853535,0.2258132041949755,0.3895581922348456,0.1836035810770331
113,-0.0009160763828144672,0.17911739821521866,0.22644649761711322,0.38933866076400164,0.18170987025634236
114,-0.0006184591269001428,0.18104241517880174,0.22714530209508635,0.38798905767724307,0.1807940770688762
115,-0.00034828935742130403,0.1826069225801777,0.22680560485446044,0.38762453180191386,0.18020609937622925
116,-0.00012262613170929766,0.18330829281020022,0.22682408444894464,0.38776435571059975,0.17951421641472265
117,9.809887583855833e-05,0.18404509528450708,0.22647886052143745,0.387871948762254,0.17911392022218298
118,0.0003941922703310632,0.1843045249173666,0.22644691010628215,0.38815179999924204,0.17859630847544283
119,0.0007285566038431233,0.18448611200822906,0.22629871344961155,0.3881517066551936,0.178435872616431
120,0.0010530608684283522,0.1843183363419648,0.226287008798862,0.3881885288065302,0.1783715035493071
121,0.0012854973590162902,0.1847023781891454,0.22578565037755474,0.38815738171545344,0.1783072405377709
122,0.001477096514346523,0.18456767740433908,0.22583564824913566,0.38813241445496494,0.17821688048235523
123,0.0016565059455951985,0.1843950373123379,0.2258928837225354,0.3881321177412692,0.1781515646688923
124,0.0018472826987619372,0.18452634247747873,0.22566163150664437,0.3878778729065282,0.17831718737137944
125,0.001966671162231768,0.18432713178390311,0.2255346055651967,0.38788082249863665,0.17855784963798516
126,0.0020505326744219726,0.18382572526376612,0.2254649434707629,0.3875802985233909,0.17941607840153687
127,0.0022389288264565636,0.18330736398594838,0.2257081287885461,0.3868398312309169,0.18047921941694448
128,0.0025008814549369192,0.18321794173315617,0.2261114296491013,0.3859417803610245,0.1812135712774812
129,0.002766497670845256,0.1830085147175856,0.2267598212223337,0.3851101181468347,0.1817032592756828
130,0.0029247931517956635,0.1830872890892119,0.22656357247869624,0.3854441953297723,0.1814739306189991
131,0.0029015290500702656,0.1829543117480808,0.2266556266716039,0.3854468162774716,0.18144439998078107
132,0.002857389744301741,0.1831332950362541,0.22673074238819785,0.3850770277336802,0.18153759545619513
133,0.002454372234803162,0.18426039916441603,0.22648437618847803,0.3847452138847996,0.1810151444744655
134,0.0019881602769242276,0.18493023822222102,0.2263670394324328,0.3843858281171761,0.18093007742328554
135,0.0015390559299031017,0.18520101706040418,0.22626901312691586,0.3842624843443319,0.18102738486280678
136,0.0015689539875212188,0.18552304353203092,0.2261117480137834,0.38422606115067637,0.18088608737899148
137,0.001594024458785172,0.18574085906761534,0.22603909406812814,0.3844088073407674,0.1805684495925916
138,0.0015203721058917171,0.18588746499546982,0.22600193040098002,0.38482144031685456,0.17991676970441814
139,0.0016441196458827777,0.18591242928440305,0.22577573353213476,0.3852002147285709,0.17980261820574034
140,0.0018964561590789728,0.1858457799197021,0.2258203406552006,0.3852918079061108,0.17990016260914216
141,0.0022828316317482257,0.18582663208979877,0.22603200434665205,0.3850456814718948,0.1801826110437418
142,0.0027272430418255242,0.18562431610550928,0.22621631520818647,0.38520522507215604,0.18013333658714933
143,0.003032146643357337,0.1855526700957993,0.22624726826442987,0.3850993588165249,0.1802385129916969
144,0.003431058018809875,0.1853083667654275,0.22643094408900788,0.38495381143417307,0.18029361181683815
145,0.0038673854895360568,0.18530563669668695,0.22632735982728255,0.3848392315051153,0.18024193899030136
146,0.004319347455137932,0.18526968142265324,0.22622357539565185,0.3846731876619279,0.18023595719941746
147,0.004817582337518077,0.18516292765048215,0.2261697514012826,0.3845771957255932,0.1801466692758115
148,0.005432528441101236,0.18498773569805563,0.22624977650267053,0.384413914918609,0.18003727082612647
149,0.006094782882465585,0.18490602019540694,0.22618310075066958,0.3843503627857464,0.17995015077634835
150,0.006965347618750039,0.18490334142639153,0.22618845465429543,0.38427325256107675,0.17998583626017
151,0.007757165369850242,0.18518938493506182,0.2258776997918359,0.384045613125251,0.18069152828328575
152,0.008757291473744724,0.18599541252200924,0.22554591565685894,0.3841045104096029,0.18126569083667868
153,0.00919450929248534,0.18602378757786928,0.22544363175621274,0.384529435913829,0.18127909024854666
154,0.009362962845061116,0.18604593670243347,0.22553626294011273,0.3840053308714614,0.18170994119628575
155,0.009393613234878155,0.18585389616163303,0.22624162235541723,0.38344948186068817,0.1815701588062254
156,0.009358244791479902,0.18481504751302763,0.22711785968433448,0.3842263730511448,0.18068252575656832
157,0.00943870922107224,0.18315262622304349,0.22659619904165926,0.3865520971505788,0.18060082648013936
158,0.00929434750520298,0.18159872195044827,0.22625860628178948,0.3898882357764826,0.17922427324238732
159,0.009054452227169054,0.179940442622275,0.22672941451774217,0.39386631789940474,0.1764948947629826
160,0.008324170400505789,0.17993388516863593,0.22675589060176038,0.39505085170668214,0.1749990610429239
161,0.007831948723206661,0.1793739526759591,0.2261212581977209,0.39643094914517935,0.17437864487701307
162,0.007561940451622338,0.17912206531330235,0.22491694216980118,0.39781630052834516,0.17403132214903183
163,0.0076490497104092356,0.1794021785058703,0.22396624940804366,0.39864205147861304,0.17386142096770651
164,0.007648917540062521,0.18034956744495498,0.22268020574404782,0.3993505065436579,0.17339454224546388
165,0.007589566200397804,0.18187213461613633,0.22119177194639517,0.39887349037235525,0.17369407985604035
166,0.007578662345971346,0.18234714005739083,0.22043990406455327,0.39984743503248943,0.17292516744731737
167,0.007646493002758091,0.18258008877879583,0.22018810244019218,0.4004502483560174,0.17233882741180298
168,0.007717505459794878,0.18249667633616717,0.2206016203478554,0.4007034040749996,0.17165770221986978
169,0.007613153340217496,0.18242923734004007,0.2206985889335316,0.4014550890976117,0.17090877032849722
170,0.007633102236857883,0.18209456215074168,0.22090130201109254,0.40175928557342167,0.17071726620924554
171,0.007643597114575178,0.18203245543341062,0.2210967716548048,0.4018565367680759,0.1704841893364098
172,0.007643095901527101,0.1820266934440928,0.22139426488065836,0.4015718920304321,0.17047372002027064
173,0.007571253375881743,0.18208146852560037,0.22149660774161004,0.401506672661163,0.17038729208173586
174,0.007290899249491078,0.18239354958784085,0.22073103149176043,0.4016853122171691,0.1705628675729734
175,0.007426905304840113,0.182588323602259,0.2194344647037387,0.4021005652098489,0.17133678705267263
176,0.0072617305913479395,0.18334275763713168,0.21629954595493,0.40297769341192247,0.1724928967702726
177,0.007802744986787192,0.18339101157195412,0.2162808134705203,0.4033290274930711,0.1727690648376665
178,0.007985078284704107,0.18332071607513892,0.21615848748790364,0.4031266302894943,0.173335853254589
179,0.008048193565174232,0.1829004845466084,0.21624833491750683,0.40315256875987193,0.17368357312142552
180,0.00793727286284955,0.18226780105915946,0.2166618119402415,0.4035498768766902,0.1734893532457281
181,0.008097402033617784,0.18224724965725084,0.21670870905302442,0.40367627997307476,0.17343154979603373
182,0.008381002143718142,0.18237416939949416,0.21644695776102152,0.4036384313435656,0.1735949039628809
183,0.008655986865448878,0.18190126064312306,0.21554595936654528,0.40316272526621977,0.17542600723232918
184,0.008870511774728878,0.1823654088306181,0.21499017918626212,0.4025573889608195,0.17617851066561002
185,0.00908315851118563,0.18265574832935771,0.21472036124237515,0.402218088959121,0.1766651279656314
186,0.009288040477130426,0.18269661139315277,0.21423241195970366,0.4021132212830236,0.17743162756086175
187,0.009300359669913603,0.18313506356772372,0.21481915156791506,0.4019071342451405,0.17660117841970632
188,0.009324666323095782,0.18352271437753448,0.21432674238661886,0.40210872413771565,0.1765648588992754
189,0.009461640013064349,0.18396337873467714,0.21396802504646378,0.40252570508108515,0.17616469876866292
190,0.009732174188834536,0.18420692590565177,0.21353444442004627,0.40291249520224104,0.17609016019066542
191,0.010023257670613146,0.18426861092598298,0.2133338668605759,0.4030809635409892,0.17609344947444178
192,0.010281244003732318,0.1842559994487531,0.2128524451648195,0.40332728163704806,0.17634784142148544
193,0.010635133657722489,0.18493229240928655,0.2130129164347788,0.4027755547429669,0.17594243627293948
194,0.010974126974455182,0.18478259089767604,0.21333128757317807,0.4025339431998928,0.17593731031380908
195,0.01134372861758757,0.18431624195002277,0.21352367479319423,0.40223586825249896,0.17646662789456716
196,0.011912889591276907,0.18415625786738707,0.213597366481491,0.4020987217993375,0.17663654903295017
197,0.012267681029864374,0.18435342113561454,0.21372189479408735,0.4017749542635789,0.17662272738565105
198,0.012509844639772632,0.18486908486304823,0.2141555468462519,0.4009464761593654,0.17656929539979632
199,0.011882965996115076,0.18459778314398786,0.21342124006442492,0.4007091651115299,0.17736352682186093
200,0.010965376048548981,0.18436242554468826,0.21255143032337365,0.4006952030558962,0.17759047492276386
201,0.010452103023153525,0.18406261470372542,0.21207468891874476,0.400672323491667,0.17777290161831386
202,0.0102355294542372,0.18423915648802258,0.21251502287366356,0.4000400796720273,0.1776589858361815
203,0.010007643066104199,0.1847457736879595,0.2130737644089657,0.39932670897781264,0.17723421853088062
204,0.009765059853091337,0.1858838650259506,0.21409469032154022,0.3976360240979784,0.1767974504687893
205,0.00952345167553817,0.18802653501485364,0.21511383843584894,0.3948065328336423,0.17655450925312582
206,0.00917080835195538,0.18917114085144504,0.21544795705501857,0.3939992261377851,0.17601041457227176
207,0.008535325074556848,0.18973000419530284,0.21561305280204843,0.394085435347781,0.17547261570170158
208,0.007923083890973175,0.19086269851141208,0.2158473830666867,0.3935824904004625,0.17485211913427523
209,0.007172979138160546,0.1912075984680547,0.21572593369810944,0.39367064596572127,0.17440270289370016
210,0.006394817269645027,0.19252162401644277,0.21586772060278975,0.39285594849131544,0.17328028040833734
211,0.005863530226669951,0.1926785790175212,0.21581878626312437,0.3927839421074542,0.17286761026634526
212,0.005122161794001001,0.1927854753072357,0.21569717182593157,0.39266147607680135,0.17261372996400853
213,0.004202124842465656,0.19229741836157474,0.21580815460640101,0.392575181629725,0.17279296285425103
214,0.0037686204715743853,0.1918882313307477,0.21593903440907347,0.3924509036973357,0.17304922049744081
215,0.003367070218382976,0.19184030254295606,0.21588032968774376,0.3925090613879522,0.17312943469689013
216,0.0031741427706728368,0.19182163212363254,0.2158826763496038,0.3921799321142848,0.1735042312838026
217,0.003286945342909333,0.1923984546624796,0.21609420794969558,0.39131100986281625,0.17358926941272695
218,0.0030478062494765368,0.19228595175798655,0.21602511700110638,0.39153280276606695,0.17364480806476754
219,0.0029352703400905115,0.19194902537778966,0.21605364076089778,0.3918392338829128,0.1736645622833299
220,0.0025762531175404723,0.19130588344944796,0.21687728130364897,0.3912888882349364,0.1740336656828526
221,0.002354902051341336,0.19101625262331537,0.21687894292270565,0.39143461936750257,0.1741795705651515
222,0.0023437228523603224,0.190572999450273,0.21705070622213787,0.3918180593708773,0.1740798522553849
223,0.0021715264976824183,0.19060555944887542,0.2169624606155798,0.3918025974853575,0.17417533871738933
224,0.0017998798936806745,0.1907552560767676,0.2167354827655892,0.3914775459033411,0.1744741204892316
225,0.0012156300512999767,0.19007879464751534,0.2172660820323798,0.39155479021208417,0.17407102526448917
226,0.0009839133575027827,0.1899227520405465,0.21732043013024888,0.39198045092344674,0.17361769047981152
227,0.0008335358871405455,0.18999596307314554,0.21737119111259431,0.3919863872600758,0.17351854904374936
228,0.0009660896984671735,0.19080165059330506,0.21707682920981702,0.3913872074131821,0.1737165900990874
229,0.001606564450453897,0.19162731188584473,0.2168091121646098,0.3907373448748826,0.17396643348761742
230,0.0025230263719903203,0.1919199232753117,0.21669622561628496,0.3903617853013019,0.17407937198690515
231,0.0036342655370358652,0.1930745714995985,0.21653175247986078,0.38888073637105064,0.17428642046908818
232,0.004781097398852663,0.19448233734459358,0.21615666777975323,0.3875037235058966,0.17461051904258212
233,0.005834825282905234,0.19566880442381443,0.21575832908088027,0.3858809800780422,0.17597088506791428
234,0.007202655225259319,0.19659026774116362,0.21635593174789297,0.38421007870008217,0.177345277893635
235,0.008015276892761174,0.19611203550580486,0.21564668617483182,0.3853286565400289,0.1782417104243445
236,0.009059598558967343,0.1961193473655643,0.21594241982299425,0.3854323980289287,0.17858544395849132
237,0.009967307472444776,0.19648878380954804,0.21641471577577942,0.3847862819973685,0.17877083621531514
238,0.010028807958845089,0.19697084259538836,0.21544533366130442,0.38573458607535166,0.17826115975861814
239,0.010029721819045576,0.19729581625377754,0.21432677645279138,0.38676312777407945,0.17798066841628396
240,0.010008092006994748,0.1981448874474704,0.21405732437346053,0.385773381139728,0.1783745583217425
241,0.009605999739298147,0.1986757895764546,0.21211695709223127,0.38721070496218174,0.17837279119820326
242,0.009545951222947659,0.19764786018266164,0.21192406396894212,0.38797147848787605,0.17881068912733078
243,0.009054997672330657,0.19689844458633377,0.21087979266027862,0.3889441255627205,0.1797530836771041
244,0.00861704193884162,0.195987423193891,0.21067741710308552,0.3891975227726235,0.18071116058678954
245,0.008316513324268382,0.19567771533606532,0.21026196726002616,0.38950310737579613,0.18114780108786682
246,0.007596311612912555,0.19618169278917152,0.20846079234033557,0.3896185592386029,0.18222672978746818
247,0.007475518086371874,0.19609891888694847,0.20696522744195986,0.39062699859370875,0.1827639289642901
248,0.007842762282340888,0.1962336522213662,0.20769544611979013,0.39028602766675596,0.1825358951425622
249,0.007890929126616276,0.19622683863408008,0.2080003719488726,0.390262880773416,0.1823816079035626
250,0.008004037520761568,0.19648126867965224,0.2080762376241646,0.3900107872218497,0.18242022399846797
251,0.008526533469281538,0.19821263907376874,0.20795389206357806,0.38900635041772,0.1820336263256946
252,0.009063004866703691,0.2009516440586521,0.20770642985464421,0.38699817906284467,0.1817351296328365
253,0.00908009968937506,0.2016804246790935,0.20785958418023665,0.3857792018184985,0.18215108018694845
254,0.008963191207975172,0.20187764231740363,0.20820135086533853,0.38512908396985607,0.18226713954931967
255,0.008774387550168433,0.20217630262434258,0.20867515827113664,0.3842480570602945,0.1824262340888862
256,0.008652387940577877,0.20296821167329018,0.2092497959487159,0.38251450553309174,0.18281682131958124
257,0.008539973102550457,0.2040238821784996,0.21012102780780095,0.38039501813546067,0.18297528594285328
258,0.007932911479579257,0.20397444843585777,0.21034891939143668,0.37947154088246615,0.18306285963930327
259,0.0072159044240836245,0.20395191399905102,0.21069119304348416,0.37847083816369453,0.18308355422327766
260,0.00652794903786335,0.2038640502168209,0.21089811866226005,0.3778880021185439,0.18304107724477522
261,0.005935566644257268,0.20377207527484498,0.21181921018959743,0.3768707998324937,0.18298554914208842
262,0.0054526588943421455,0.20377070708524694,0.21350145352089817,0.37503758914956165,0.18315897191784128
263,0.00481865987803798,0.20402673700002913,0.21480744405113295,0.37377358601555205,0.18318560419882612
264,0.004062583221823313,0.20415833224226068,0.21572073081106358,0.37352450500656786,0.182861798241478
265,0.0032306989565253513,0.20610285587005134,0.2149430380236801,0.3737337224950761,0.18222292905787485
266,0.002285892821455065,0.20748660068569302,0.2151593068130892,0.37393084984993763,0.18133782503131482
267,0.0014801700280939164,0.2098608352383214,0.21439764600645458,0.37421478079674847,0.18013630336055098
268,0.0005406031924613008,0.21116289484820439,0.21415370762931724,0.37416033819326805,0.17992052184425233
269,-0.0004605792680219936,0.21238636187967624,0.21398492415741147,0.3741838477179725,0.17954102468676922
270,-0.0011433891728430416,0.21393350536689834,0.21440641009139755,0.37293307639936024,0.17911424081919286
271,-0.0018027175957577293,0.21372666319358244,0.21622873340677437,0.3716219709588179,0.17867721365817504
272,-0.002274967393831895,0.21250821259360006,0.21949327388606538,0.36978251256167427,0.1781797277518584
273,-0.002708141287386614,0.2127126969142068,0.22459519422940694,0.3645272922885806,0.1780234273500627
274,-0.003094130404619244,0.2135558121461694,0.22814512912553728,0.3601125965733338,0.17788891298501486
275,-0.0036878423919440195,0.21454258179336,0.23016943880080787,0.35633791651031643,0.17847105359193624
276,-0.004285540745514232,0.21512016435810072,0.23167895045996648,0.3529633977375241,0.17960891818955357
277,-0.00479560560143735,0.21642148447997744,0.23327837160727338,0.3498621907290641,0.1797513816865733
278,-0.005317788690208695,0.21710439417728558,0.23422641385872,0.3479257043904459,0.1800316397879834
279,-0.005655919314053528,0.21878886648690643,0.234947532455888,0.34651208942608774,0.1789053130038308
280,-0.006264086816425385,0.22005083363419634,0.23610429866570404,0.3450770445679494,0.17789167125091093
281,-0.006869618008342173,0.22097648066165698,0.23739788632507702,0.34339484202637943,0.17710837899532816
282,-0.007466819935468209,0.22199704343578017,0.23862970263053163,0.3416459356060977,0.17622846940418196
283,-0.00787750507697012,0.22262012842082302,0.23984873496275824,0.3400962580923873,0.17567902122394097
284,-0.008358627258901626,0.22287540703386766,0.24048484454814545,0.3390893147151997,0.1755843624307055
285,-0.00872419437648147,0.2230661054232129,0.24108592516943098,0.3384968155976166,0.17535517420638372
286,-0.008965682169579053,0.22367496713713964,0.24132599535472482,0.3379968229236676,0.1750473882508091
287,-0.008959263127568513,0.22462514703461772,0.2418204923576855,0.3370680553920926,0.17442188701674757
288,-0.008928423652506696,0.22485370850218464,0.2417528061111719,0.3371438181812163,0.17411455832510905
289,-0.00876486902743989,0.22637462380611179,0.24236458201618455,0.3349138815966364,0.17387066817299052
290,-0.008593141563336053,0.22723679653121756,0.24295065802790355,0.3332584739306839,0.17375986865862295
291,-0.008347994682359333,0.22821823051076803,0.24283954682348202,0.33250406415064704,0.17325856735753953
292,-0.00824246730344384,0.2291146402204068,0.24308633442640368,0.3317616681414263,0.17266453045255503
