,Intercept,spline,quadratic
74,1700.002326444868,-0.04126434884350365,0.9896143430465179
75,1407.1042432144243,0.03687670768770546,0.9206097530810463
76,1677.7238554187886,0.21035002371103526,0.7340098550852935
77,1320.3114495116138,0.27303456067318055,0.6859521393254113
78,1402.4529970388194,0.2794020513101513,0.6766723345596699
79,1472.0383890132393,0.24221551074336978,0.7098286823490618
80,1296.9692371405124,0.22310691153180323,0.7361984886552996
81,1030.7356168644092,0.21612039205004074,0.7550083468462606
82,478.99543111239825,0.1763779561641045,0.8191931900496549
83,797.6384388623766,0.2050133761310561,0.7796506696086845
84,1014.5779193214962,0.15367803949015066,0.8224008763949169
85,1331.3314906182243,0.24254408772078886,0.7228079472325044
86,1541.6461543223845,0.2529745439275804,0.7048987607897904
87,1624.5222701081875,0.17669173066617178,0.778617276591135
88,1774.480617961293,0.20395560216607753,0.7439490879726203
89,2277.416825623818,0.27344580524874995,0.6515496283483182
90,1553.9295027600729,0.27361783286681873,0.6849379145353831
91,1060.039719646938,0.31245646894033685,0.6724600022660523
92,1520.821334707131,0.3317421728387543,0.6323751980722253
93,1890.918021517387,0.34102903866678586,0.6041827370201546
94,1582.2663905838654,0.3467600325019703,0.6125817079876865
95,1474.341870054318,0.3299955209786879,0.6340292679566748
96,1504.9522118726018,0.38713213244450506,0.5764719205139648
97,1226.035492341076,0.43318260884710175,0.5431813724837197
98,1070.3063628315333,0.4311839128489278,0.5510578097490232
99,564.7437174471181,0.4164286095624177,0.5877381152054886
100,620.9108606341686,0.23019086130037353,0.7659617217181367
101,529.749526834027,0.18930544105590166,0.8083622030678319
102,769.9113439403083,0.3853672672244878,0.6003509611249254
103,600.4208453604631,0.366261368716753,0.626688515665945
104,755.4037810675686,0.34759161640883585,0.6362523837214065
105,796.8956274558686,0.24598958168739016,0.733434210915834
106,1318.2032461508265,0.16666437528991787,0.7810462203373312
107,1093.8447269098272,0.09718854501589684,0.8611534037772534
108,1240.416864865772,0.087500777374828,0.8612603762984424
109,1004.2961232148742,0.08135696493636924,0.880744788507209
110,760.3866069743515,0.24954739471106135,0.7286644566442508
111,907.1935484577659,0.3001970992821411,0.6702710675302269
112,882.3072015232763,0.2962199115328235,0.676915045464516
113,1060.4587846127731,0.4263501101854152,0.5362423529863531
114,1061.6197348319695,0.5152862790347139,0.4463460610914175
115,718.0986855893805,0.4898124769471066,0.48791215481982114
116,222.26462006771817,0.41976305785007373,0.5847830381065195
117,340.75842124245946,0.551596847677585,0.44615342044103146
118,223.0671245184092,0.5672664756707276,0.435401472053932
119,59.11033829025445,0.5542317261865148,0.4556268775585194
120,26.964884720277183,0.5910828022484045,0.42100710761048876
121,-30.876691060061248,0.6641764548175432,0.3523721023560925
122,-68.21511351459475,0.6926702907746602,0.32683394015086853
123,-128.05282784695663,0.6754256652751416,0.3472681017861131
124,-100.03147115543268,0.7123322689188835,0.30862310682163047
125,-140.20121332327048,0.6566930563523744,0.36510902822210134
126,-200.9186504147042,0.6382029201822034,0.3879734665562917
127,-494.2599640417022,0.663520144273319,0.37876238471430207
128,-881.2374370871469,0.5968230737491416,0.4667850687069665
129,-871.0727273096709,0.5231376933658487,0.5396955676202848
130,-885.606081051679,0.5340257841132571,0.5291246347135921
131,38.7697050721186,0.5275900357720622,0.4818225490941845
132,-333.24593302732825,0.37912375881227794,0.6505326266689966
133,-409.3734186912553,0.28028640069315186,0.7546470262465033
134,-336.96282601346616,0.2889730712484547,0.7428176984891531
135,-27.396623662686693,0.2759939233101863,0.739610176558438
136,-277.93777071285524,0.18310259179156463,0.8465548127132888
137,-88.36440887711814,0.11899704678695766,0.9013664032276296
138,-32.92694040348562,0.14011119474298994,0.8772907771767005
139,54.299407247362524,0.14126660488566473,0.8714972028668087
140,302.27540873856236,0.1458522918293429,0.8524801844057076
141,389.8780265974357,0.24157952455856826,0.7518595457261986
142,543.6274213042259,0.2616730042387558,0.723196014461776
143,584.3410114122315,0.2715956594137574,0.7110457811543394
144,363.6437762080823,0.3846064834044101,0.610536309915976
145,327.5438753787891,0.48683697072087406,0.5131583796973181
146,203.89884397479807,0.5775700409773779,0.4320150279829914
147,317.3005820729809,0.6020967590267269,0.4004976175579219
148,483.55000431328074,0.4513518895038866,0.5383176838684869
149,426.86501355090166,0.4371240340037481,0.5558141927782575
150,321.26177668590117,0.436842083040764,0.5610147634622504
151,149.8189061742481,0.3943329107189864,0.6136935056382709
152,301.0335934637558,0.44221530995921626,0.5552992914577605
153,272.18852177470757,0.4376560262132132,0.5619136427914018
154,287.54147664871596,0.4305751335481976,0.5681933703377773
155,82.96707270659647,0.4446122150481198,0.5661197323037759
156,244.11013051921776,0.42154269695408975,0.5793654750028212
157,34.74138829318093,0.3865388019332448,0.6268826030921552
158,-26.142186800652382,0.3261031031770572,0.6909906568432389
159,86.19452464588102,0.2653010732557525,0.7474163824604263
160,206.48929634345822,0.15727811992322122,0.8465876528303293
161,66.01857307940688,0.18785195378369268,0.8239916849885716
162,55.63225479278145,0.2397833997317817,0.7758452523663382
163,129.19017583805334,0.36761782666530496,0.6483227875976868
164,154.92017802235426,0.4077971552540641,0.607473748728025
165,313.2037122259549,0.39646901187004274,0.612025095915601
166,431.31373904461105,0.41026228621517935,0.5902236028943952
167,274.13322130068985,0.4300175927497032,0.5801630777817995
168,321.45354103931436,0.4373542122077397,0.5709991113025659
169,267.6727137184798,0.4296430131618992,0.5812929379857616
170,356.91886269801034,0.40733062967183187,0.598299236927714
171,259.7547600124083,0.35459082975427464,0.6556677138544458
172,347.2279508696171,0.33192037856876666,0.6723144819006761
173,486.3805832449247,0.28653615944924277,0.7081325373156835
174,485.99652343749307,0.32556518955949265,0.6678198282735954
175,585.5842963134651,0.1435758559634933,0.8382605690859266
176,532.2617418723175,0.19588458592360758,0.7915632294212267
177,767.4429306307361,0.1742142548636273,0.7988099105406612
178,537.1111856944241,0.18172199820866075,0.8042117104316311
179,613.9123532404632,0.14458344338158122,0.8364849577113428
180,310.27620354285796,0.2133878906774298,0.7858016749679954
181,240.8097594889624,0.21514859355258234,0.7894372506925121
182,475.3466427215216,0.22889706071562804,0.7602290449239495
183,442.77025315906764,0.20226447323159308,0.7858537013109359
184,459.20884593786946,0.1742522409936092,0.811743724086986
185,367.6566311506624,0.17798630294292045,0.812802684591472
186,377.96399776688776,0.16193897144308256,0.8290639646617339
187,313.07645719984095,0.18211484790652577,0.8122704969768713
188,195.79273317400703,0.21188975118469025,0.789369510060397
189,387.34602116955506,0.15594060893041273,0.8337107279409972
190,223.51062747288776,0.2620974203609781,0.7415139110225156
191,388.0574566164612,0.1492844433099831,0.8428871493493921
192,311.2909234011124,0.13137299514119383,0.8644917292235142
193,273.67564143246693,0.1212654980286339,0.877533387450055
194,270.8810076515249,0.0730484807015166,0.9250876908296155
195,341.22983186044524,0.04981635637946176,0.9430201967182961
196,522.0045891566512,0.04881813852018571,0.9331445469016637
197,407.1197646557139,-0.06734333787998917,1.0575433845381386
198,345.16458179979406,-0.008359663442450177,1.0035563394575162
199,433.67627201324524,0.05460864284692364,0.9366645993786027
200,545.1722595297854,0.0413212843713584,0.9429456930317668
201,726.0214546090006,0.07069716575667762,0.9011105788486692
202,732.486842024341,0.041902222028656955,0.9284080751909572
203,720.9096275208403,0.03138930251666655,0.9401284000654473
204,785.0446745985829,0.033003717097701835,0.9363667156754725
205,694.8539709589138,0.07999744784147611,0.8949036595536985
206,861.2375713687101,0.03123867488579546,0.9339865341825646
207,748.4740199077314,0.09397157450216237,0.8771325756447531
208,927.4467144715945,0.09359906580982086,0.8651725389280513
209,810.2962331508463,0.10156317294568246,0.8635634718197744
210,1054.1594795562437,0.10960910800478835,0.8401313922411969
211,1032.1145388379466,0.12224451246478996,0.8271894055324844
212,811.0000710870249,0.16087447881563616,0.8000761960302812
