date_time,demand,scaled_temp,forecast
2021-01-01 00:00:00,24109.25,-1.1513297805430152,25450.934642129523
2021-01-01 01:00:00,23848.17,-1.076581352757225,24546.580447652304
2021-01-01 02:00:00,23706.82,-1.076581352757225,25846.876615872603
2021-01-01 03:00:00,23577.5,-1.026749067566698,23612.911409064942
2021-01-01 04:00:00,23647.9,-1.0101383058365225,23507.506280025773
2021-01-01 05:00:00,24057.57,-1.035054448431786,23847.391050477912
2021-01-01 06:00:00,24622.87,-1.2260782083288055,25670.492301434566
2021-01-01 07:00:00,25484.64,-1.2426889700589812,27965.057027072493
2021-01-01 08:00:00,26012.44,-1.1014974953524885,28177.358043190205
2021-01-01 09:00:00,26027.81,-1.0018329249714346,27558.907571589894
2021-01-01 10:00:00,25555.38,-0.8772522119951176,26544.75968102972
2021-01-01 11:00:00,25090.27,-0.819114545939503,26103.59147638405
2021-01-01 12:00:00,24714.52,-0.769282260748976,25975.06118528379
2021-01-01 13:00:00,24609.58,-0.7526714990188005,25174.830628339354
2021-01-01 14:00:00,24624.48,-0.7526714990188005,25630.750722190987
2021-01-01 15:00:00,24614.47,-0.769282260748976,25550.150839742622
2021-01-01 16:00:00,25304.62,-0.7775876416140639,26109.302045037577
2021-01-01 17:00:00,26755.25,-0.8025037842093272,26883.061483888323
2021-01-01 18:00:00,27305.92,-0.819114545939503,26019.441023477648
2021-01-01 19:00:00,26714.24,-0.8274199268045908,27305.316266166057
2021-01-01 20:00:00,26071.36,-0.8440306885347663,26803.35400856806
2021-01-01 21:00:00,25729.81,-0.8357253076696786,26845.17686641129
2021-01-01 22:00:00,24998.09,-0.8440306885347663,25725.146620885214
2021-01-01 23:00:00,24168.41,-0.8523360693998542,25136.55450014646
2021-01-02 00:00:00,23497.11,-0.8938629737252932,23393.083467774184
2021-01-02 01:00:00,23156.64,-0.9686114015110834,23448.687019351713
2021-01-02 02:00:00,23165.1,-0.985222163241259,24764.390235482522
2021-01-02 03:00:00,23321.88,-0.9935275441063469,23130.98423234442
2021-01-02 04:00:00,23448.96,-0.9686114015110834,23004.183911044413
2021-01-02 05:00:00,23830.0,-0.9520006397809079,23302.600379445958
2021-01-02 06:00:00,24467.87,-1.0184436867016105,24209.36695952682
2021-01-02 07:00:00,25468.7,-1.0433598292968738,25285.885956060305
2021-01-02 08:00:00,26364.89,-1.0599705910270494,25348.50294313439
2021-01-02 09:00:00,26897.25,-1.068275971892137,25587.799908840763
2021-01-02 10:00:00,27102.56,-1.0599705910270494,25851.645689197652
2021-01-02 11:00:00,27106.24,-1.0184436867016105,25732.970026545237
2021-01-02 12:00:00,27038.26,-0.9603060206459957,25530.936070405296
2021-01-02 13:00:00,26367.29,-0.8606414502649419,25189.63829328027
2021-01-02 14:00:00,25424.68,-0.7941984033442395,24580.120054918803
2021-01-02 15:00:00,24688.81,-0.7526714990188005,24519.22784335076
2021-01-02 16:00:00,25201.62,-0.769282260748976,24846.881375768386
2021-01-02 17:00:00,26916.3,-0.9520006397809079,26057.866349511383
2021-01-02 18:00:00,27781.96,-0.9935275441063469,25925.911360121496
2021-01-02 19:00:00,27199.69,-0.9104737354554688,27105.330367396116
2021-01-02 20:00:00,26574.87,-0.819114545939503,25685.117010100425
2021-01-02 21:00:00,25881.49,-0.8274199268045908,26029.903560390034
2021-01-02 22:00:00,25113.97,-0.8357253076696786,24666.79879673042
2021-01-02 23:00:00,24231.14,-0.8357253076696786,23942.17126775082
2021-01-03 00:00:00,23537.88,-0.8523360693998542,23235.598721262646
2021-01-03 01:00:00,23153.16,-0.8357253076696786,22697.87287857565
2021-01-03 02:00:00,23058.04,-0.8357253076696786,24130.468043700243
2021-01-03 03:00:00,23121.11,-0.8440306885347663,22501.025200793953
2021-01-03 04:00:00,23272.4,-0.8523360693998542,22620.061155989304
2021-01-03 05:00:00,23501.81,-0.8523360693998542,22792.85114010128
2021-01-03 06:00:00,23955.51,-0.8523360693998542,23492.574838143108
2021-01-03 07:00:00,24812.97,-0.9104737354554688,24784.102050497637
2021-01-03 08:00:00,25471.07,-0.8606414502649419,24690.112951009272
2021-01-03 09:00:00,25953.37,-0.8440306885347663,24994.38916673397
2021-01-03 10:00:00,26036.95,-0.819114545939503,25663.115965031517
2021-01-03 11:00:00,25898.87,-0.7858930224791517,25747.247615543776
2021-01-03 12:00:00,26061.3,-0.7360607372886249,25633.643926511937
2021-01-03 13:00:00,25966.24,-0.7526714990188005,24798.61723176283
2021-01-03 14:00:00,25819.38,-0.7526714990188005,25242.362551590035
2021-01-03 15:00:00,25744.15,-0.7526714990188005,24556.341667717126
2021-01-03 16:00:00,26168.53,-0.769282260748976,25045.058498387643
2021-01-03 17:00:00,27385.41,-0.8938629737252932,26267.996440030576
2021-01-03 18:00:00,28214.49,-0.9270844971856443,25578.686315810388
2021-01-03 19:00:00,27686.64,-0.9353898780507323,27681.717391324586
2021-01-03 20:00:00,27075.28,-0.9603060206459957,26304.238992828992
2021-01-03 21:00:00,26339.68,-0.9520006397809079,26615.344774693353
2021-01-03 22:00:00,25631.32,-0.9520006397809079,25137.364045258153
2021-01-03 23:00:00,24615.95,-0.9520006397809079,24386.467067082554
2021-01-04 00:00:00,23828.81,-0.985222163241259,24008.120477992157
2021-01-04 01:00:00,23410.63,-0.9603060206459957,23531.33084815389
2021-01-04 02:00:00,23183.81,-0.9353898780507323,24831.428916683373
2021-01-04 03:00:00,23127.57,-0.9520006397809079,23254.18151775387
2021-01-04 04:00:00,23383.13,-0.9769167823761714,23265.024145481457
