date_time,demand,scaled_temp,forecast
2021-10-16 09:00:00,16781.47,0.9831531017845514,16027.504838926598
2021-10-16 10:00:00,17759.13,0.9997638635147272,17121.881176273902
2021-10-16 11:00:00,18126.35,0.9582369591892882,17453.59140459038
2021-10-16 12:00:00,18481.71,0.9831531017845514,18825.679359618025
2021-10-16 13:00:00,18398.92,0.9997638635147272,17972.676388709704
2021-10-16 14:00:00,18092.04,0.9167100548638492,18384.812062122503
2021-10-16 15:00:00,18115.69,0.9333208165940248,18462.901047070463
2021-10-16 16:00:00,17913.72,0.7672131992922686,17502.647385606317
2021-10-16 17:00:00,18171.24,0.709075533236654,18159.423677430066
2021-10-16 18:00:00,18462.83,0.709075533236654,18981.384192599962
2021-10-16 19:00:00,18550.63,0.6675486289112149,18752.989535712797
2021-10-16 20:00:00,17870.16,0.5512732967999855,18546.834450522707
2021-10-16 21:00:00,17243.15,0.4765248690141953,18165.789606116687
2021-10-16 22:00:00,16745.44,0.43499796468875623,17282.681994225994
2021-10-16 23:00:00,15930.61,0.3602495369029659,16476.877463382058
2021-10-17 00:00:00,15466.06,0.3104172517124391,15308.6086110882
2021-10-17 01:00:00,15041.28,0.2771957282520878,15033.095975435392
2021-10-17 02:00:00,14656.12,0.25227958565682435,14727.07119099502
2021-10-17 03:00:00,14457.45,0.21905806219647309,14969.712372138181
2021-10-17 04:00:00,14379.57,0.22736344306156103,14420.617478908756
2021-10-17 05:00:00,14385.32,0.17753115787103405,14391.364403961503
2021-10-17 06:00:00,14616.25,0.06956120662489264,14983.841124104418
2021-10-17 07:00:00,15126.99,0.02803430229945359,15965.524121952356
2021-10-17 08:00:00,15746.48,0.11939349181541946,16675.25182863837
2021-10-17 09:00:00,16672.2,0.15261501527577073,17495.90719330744
2021-10-17 10:00:00,17404.61,0.22736344306156103,18451.078593508057
2021-10-17 11:00:00,17732.57,0.31872263257752687,18517.02037186469
2021-10-17 12:00:00,17707.76,0.35194415603787815,19345.9139509316
2021-10-17 13:00:00,17535.05,0.46821948814910735,19258.80258859157
2021-10-17 14:00:00,17345.04,0.3934710603633172,18896.68536082956
2021-10-17 15:00:00,17073.81,0.4516087264189318,18866.20991284068
2021-10-17 16:00:00,17053.2,0.3685549177680537,19071.609926126723
2021-10-17 17:00:00,17760.08,0.31872263257752687,18914.094061957607
2021-10-17 18:00:00,18518.47,0.2938064899822634,19449.797752971255
2021-10-17 19:00:00,19024.1,0.25227958565682435,19603.367324946015
2021-10-17 20:00:00,18647.82,0.21905806219647309,19158.671682835153
2021-10-17 21:00:00,17695.54,0.19414191960120977,18575.252633519063
2021-10-17 22:00:00,17123.19,0.136004253545595,18031.342044124875
2021-10-17 23:00:00,16172.54,0.14430963441068295,16799.279926389307
2021-10-18 00:00:00,15397.64,0.0861719683550682,16377.838479574812
2021-10-18 01:00:00,15013.16,0.06956120662489264,16056.386209273565
2021-10-18 02:00:00,14800.21,0.04464506402962915,15489.099219342825
2021-10-18 03:00:00,14719.61,0.011423540569277886,15489.48984783278
2021-10-18 04:00:00,14882.45,-0.013492602025985451,15517.62224563084
2021-10-18 05:00:00,15140.34,-0.005187221160897672,15678.35011689367
2021-10-18 06:00:00,15916.78,0.019728921434365814,16138.112730774144
2021-10-18 07:00:00,17758.42,0.011423540569277886,17597.430728086612
2021-10-18 08:00:00,19015.38,0.011423540569277886,19025.025326038805
2021-10-18 09:00:00,19354.41,0.0031181597041901074,19701.26490022017
2021-10-18 10:00:00,19386.7,0.09447734922015597,19988.519393288825
2021-10-18 11:00:00,19300.48,0.14430963441068295,19956.920234269346
2021-10-18 12:00:00,19319.87,0.21075268133138533,20168.00848513968
2021-10-18 13:00:00,19048.75,0.26058496652191215,20162.594250477723
2021-10-18 14:00:00,18804.8,0.2439742047917366,19467.10293967251
2021-10-18 15:00:00,18486.03,0.17753115787103405,19491.590500650243
2021-10-18 16:00:00,18421.38,0.21075268133138533,18947.012165238128
2021-10-18 17:00:00,19035.79,0.20244730046629755,19135.102114306075
2021-10-18 18:00:00,20066.63,0.11108811095033168,20153.25931375132
2021-10-18 19:00:00,20565.53,0.11108811095033168,20722.628334779143
2021-10-18 20:00:00,20162.65,0.1027827300852439,20311.178454396842
2021-10-18 21:00:00,19371.97,0.06125582575980486,19337.83331741552
2021-10-18 22:00:00,18564.88,0.02803430229945359,19012.178600509666
2021-10-18 23:00:00,17576.9,0.02803430229945359,17841.23920551598
2021-10-19 00:00:00,16662.18,-0.055019506351424496,16641.51177198098
2021-10-19 01:00:00,16176.71,-0.07163026808160013,16485.787785170392
2021-10-19 02:00:00,15827.12,-0.07993564894668798,16162.51559236156
2021-10-19 03:00:00,15811.44,-0.07993564894668798,16048.958985352428
2021-10-19 04:00:00,15911.29,-0.07163026808160013,15963.986606534898
2021-10-19 05:00:00,16170.55,-0.07163026808160013,16255.417395317145
2021-10-19 06:00:00,17055.79,-0.08824102981177576,17061.880549676174
2021-10-19 07:00:00,18777.22,-0.1297679341372148,19015.928168138224
2021-10-19 08:00:00,20310.73,-0.12146255327212702,20601.371748112895
2021-10-19 09:00:00,20613.78,-0.12146255327212702,21043.675254841834
2021-10-19 10:00:00,20315.12,-0.06332488721651235,21090.220262201212
2021-10-19 11:00:00,20307.18,-0.005187221160897672,20995.098145522243
2021-10-19 12:00:00,20315.43,0.06956120662489264,20916.805716007955
2021-10-19 13:00:00,20176.31,0.09447734922015597,20802.186745987223
2021-10-19 14:00:00,19856.11,0.136004253545595,20289.2794118237
2021-10-19 15:00:00,19424.03,0.21905806219647309,19600.319435849367
2021-10-19 16:00:00,19319.67,0.22736344306156103,19779.88200321288
2021-10-19 17:00:00,19888.07,0.16092039614085848,20105.675300357878
2021-10-19 18:00:00,20727.38,0.03633968316454137,21168.194268647498
2021-10-19 19:00:00,21205.9,0.06125582575980486,21383.164046149166
2021-10-19 20:00:00,20854.0,-0.07163026808160013,20758.710017156216
2021-10-19 21:00:00,19997.93,-0.013492602025985451,20161.68565736511
2021-10-19 22:00:00,19180.16,-0.1297679341372148,19762.72236262047
2021-10-19 23:00:00,18217.62,-0.10485179154195139,18874.524764833863
2021-10-20 00:00:00,17252.46,-0.1297679341372148,17451.392508550776
2021-10-20 01:00:00,16676.2,-0.12146255327212702,16914.579600392226
2021-10-20 02:00:00,16473.26,-0.005187221160897672,16269.864363806799
2021-10-20 03:00:00,16386.58,-0.046714125486336716,16119.648237880974
2021-10-20 04:00:00,16369.13,-0.046714125486336716,16163.304238497692
2021-10-20 05:00:00,16664.34,-0.13807331500230258,16672.63396065222
2021-10-20 06:00:00,17549.81,-0.30418093230405874,17954.445797182405
2021-10-20 07:00:00,19398.34,-0.2045163619230051,19566.1232258738
2021-10-20 08:00:00,20743.6,0.1027827300852439,20248.16368127102
2021-10-20 09:00:00,20411.0,0.22736344306156103,20277.657462895993
2021-10-20 10:00:00,19678.03,0.37686029863314147,19940.332617738128
2021-10-20 11:00:00,19171.78,0.49313563074437083,19963.51247825329
2021-10-20 12:00:00,18982.34,0.617716343720688,19592.898384653294
2021-10-20 13:00:00,18512.28,0.6924647715064781,19330.7692832946
2021-10-20 14:00:00,18362.12,0.7339916758319172,19964.893727721923
2021-10-20 15:00:00,17772.83,0.792129341887532,18788.899754410108
2021-10-20 16:00:00,17846.15,0.792129341887532,19452.449104942163
2021-10-20 17:00:00,18487.08,0.6841593906413905,19528.819449566818
2021-10-20 18:00:00,19490.3,0.700770152371566,20337.233107270982
2021-10-20 19:00:00,20041.35,0.6841593906413905,19838.223511529355
2021-10-20 20:00:00,19757.96,0.5678840585301611,20132.757892840204
2021-10-20 21:00:00,19033.23,0.5346625350698099,18587.952417593402
2021-10-20 22:00:00,18149.27,0.5678840585301611,17661.109666355456
2021-10-20 23:00:00,17229.24,0.4765248690141953,17179.355015195113
2021-10-21 00:00:00,16315.3,0.41008182209349275,16086.977679585805
2021-10-21 01:00:00,15758.08,0.41008182209349275,16375.489018828515
2021-10-21 02:00:00,15462.89,0.3934710603633172,15183.065313994797
2021-10-21 03:00:00,15244.77,0.4516087264189318,15901.074803796928
2021-10-21 04:00:00,15308.75,0.2771957282520878,15280.475639108681
2021-10-21 05:00:00,15488.89,0.31872263257752687,15126.866854883341
2021-10-21 06:00:00,16248.48,0.31872263257752687,15671.674131163682
2021-10-21 07:00:00,17964.31,0.2688903473870001,17367.245488953427
2021-10-21 08:00:00,19373.24,0.2771957282520878,18744.569241943285
2021-10-21 09:00:00,19702.33,0.22736344306156103,19920.939824179983
2021-10-21 10:00:00,19545.46,0.16092039614085848,20075.19383286742
2021-10-21 11:00:00,19657.27,0.11939349181541946,20178.49811328514
2021-10-21 12:00:00,19801.3,0.16092039614085848,20133.930168090817
2021-10-21 13:00:00,19674.52,0.20244730046629755,20114.645264213934
2021-10-21 14:00:00,19958.71,0.2356688239266488,19179.30364021082
2021-10-21 15:00:00,19461.76,0.25227958565682435,19566.575746779814
2021-10-21 16:00:00,19329.72,0.2688903473870001,19578.296967114307
2021-10-21 17:00:00,19920.63,0.21075268133138533,19886.913968722285
2021-10-21 18:00:00,20697.53,0.17753115787103405,20708.99989576809
2021-10-21 19:00:00,20919.82,0.16922577700594627,21140.455299343703
2021-10-21 20:00:00,20212.19,0.16922577700594627,20592.983149393134
2021-10-21 21:00:00,19576.6,0.17753115787103405,19545.715540654135
2021-10-21 22:00:00,18721.51,0.22736344306156103,18666.12357976125
2021-10-21 23:00:00,17697.46,0.28550110911717563,17384.50911428108
2021-10-22 00:00:00,16730.08,0.2771957282520878,15796.985176019907
2021-10-22 01:00:00,16147.14,0.26058496652191215,15721.378924952141
2021-10-22 02:00:00,15806.96,0.3353333943077024,15726.425523117981
2021-10-22 03:00:00,15642.58,0.3934710603633172,15600.42204297073
2021-10-22 04:00:00,15573.86,0.4183872029585805,14894.958542623091
2021-10-22 05:00:00,15730.27,0.44330334555384404,14608.607432369596
2021-10-22 06:00:00,16625.47,0.4599141072840196,15079.906583556363
2021-10-22 07:00:00,18273.69,0.26058496652191215,17105.701270616253
2021-10-22 08:00:00,19466.88,0.17753115787103405,19073.496224805443
2021-10-22 09:00:00,19930.56,0.06956120662489264,20464.940246090926
2021-10-22 10:00:00,20002.36,-0.005187221160897672,20835.49723433193
2021-10-22 11:00:00,19952.97,-0.038408744621248936,21103.528145178174
2021-10-22 12:00:00,19949.24,-0.08824102981177576,21577.415087558795
2021-10-22 13:00:00,19721.59,-0.06332488721651235,21125.91692860847
2021-10-22 14:00:00,19582.04,-0.07993564894668798,20673.191758879762
2021-10-22 15:00:00,19471.7,-0.07163026808160013,20615.286840852907
2021-10-22 16:00:00,19588.7,-0.07993564894668798,21015.584823145506
2021-10-22 17:00:00,20004.91,-0.09654641067686354,21191.057032229175
2021-10-22 18:00:00,20910.54,-0.12146255327212702,22093.91213661427
2021-10-22 19:00:00,21048.85,-0.13807331500230258,22352.27790276129
2021-10-22 20:00:00,20339.08,-0.17129483846265384,21516.914534061674
2021-10-22 21:00:00,19752.97,-0.16298945759756606,20767.29678872292
2021-10-22 22:00:00,19241.49,-0.2045163619230051,20328.431685746375
2021-10-22 23:00:00,18529.27,-0.24604326624844414,19229.054655808563
2021-10-23 00:00:00,17892.02,-0.2792647897087953,17594.09468854377
2021-10-23 01:00:00,17473.25,-0.3290970748993222,17351.934645755093
2021-10-23 02:00:00,17084.64,-0.36231859835967345,17025.23127649821
2021-10-23 03:00:00,17051.61,-0.5201208347963419,17452.478855467776
2021-10-23 04:00:00,17007.69,-0.44537240701055153,17202.820358608325
2021-10-23 05:00:00,17310.09,-0.4370670261454637,17318.919091094675
2021-10-23 06:00:00,17782.06,-0.45367778787563934,17813.900290253998
2021-10-23 07:00:00,18777.33,-0.45367778787563934,19014.89605881331
2021-10-23 08:00:00,19724.62,-0.4038455026851125,20016.200227785448
2021-10-23 09:00:00,20330.13,-0.32079169403423435,20338.337221395628
2021-10-23 10:00:00,20705.34,-0.21282174278809288,20870.909318159192
2021-10-23 11:00:00,20292.67,-0.16298945759756606,21061.53651477899
2021-10-23 12:00:00,19991.84,-0.06332488721651235,20966.385062902475
2021-10-23 13:00:00,19722.04,-0.021797982891073302,20598.47601345173
2021-10-23 14:00:00,19158.95,-0.055019506351424496,20645.017533759696
2021-10-23 15:00:00,18866.38,-0.07163026808160013,20236.579485581995
2021-10-23 16:00:00,18820.67,-0.10485179154195139,20558.990410544044
2021-10-23 17:00:00,19380.92,-0.18790560019282948,20972.799745544282
2021-10-23 18:00:00,20290.53,-0.17129483846265384,21638.511321873117
2021-10-23 19:00:00,20684.74,-0.17960021932774162,21790.54574594537
2021-10-23 20:00:00,20238.33,-0.22112712365318066,21131.44398856811
2021-10-23 21:00:00,19695.5,-0.2377378853833563,20581.156887976747
2021-10-23 22:00:00,19238.59,-0.32079169403423435,20307.90645046626
2021-10-23 23:00:00,18615.01,-0.3872347409549368,19533.127348883925
2021-10-24 00:00:00,17978.39,-0.45367778787563934,18590.260344004237
2021-10-24 01:00:00,17557.2,-0.3955401218200247,18225.888720345538
2021-10-24 02:00:00,17343.5,-0.3124863131691466,17521.794150971935
2021-10-24 03:00:00,17316.23,-0.2792647897087953,17231.866111059513
2021-10-24 04:00:00,17316.39,-0.22943250451826852,16969.602384776183
2021-10-24 05:00:00,17396.55,-0.24604326624844414,17137.643917550067
2021-10-24 06:00:00,17840.52,-0.24604326624844414,17579.548924194787
2021-10-24 07:00:00,18568.59,-0.4038455026851125,18480.509282934334
2021-10-24 08:00:00,19263.96,-0.16298945759756606,19533.21035110788
2021-10-24 09:00:00,20022.51,-0.038408744621248936,19612.597475454095
2021-10-24 10:00:00,20129.59,0.06125582575980486,20265.998227915774
2021-10-24 11:00:00,19736.7,0.09447734922015597,20471.874567556803
2021-10-24 12:00:00,19189.68,0.21905806219647309,20077.2216293319
2021-10-24 13:00:00,18821.3,0.2688903473870001,20181.051601332154
2021-10-24 14:00:00,18312.25,0.26058496652191215,20288.883371273867
2021-10-24 15:00:00,17959.75,0.2938064899822634,18555.40497375236
2021-10-24 16:00:00,17883.52,0.2356688239266488,18887.91059836628
2021-10-24 17:00:00,18480.32,0.06956120662489264,19263.862149920587
2021-10-24 18:00:00,19523.6,0.06125582575980486,20438.319211491027
2021-10-24 19:00:00,20435.35,-0.1297679341372148,20679.086654793147
2021-10-24 20:00:00,20024.0,-0.030103363756161083,20369.40599107037
2021-10-24 21:00:00,19444.67,-0.15468407673247822,19762.63675008394
2021-10-24 22:00:00,18864.1,-0.17960021932774162,19724.491599197456
2021-10-24 23:00:00,18100.24,-0.3290970748993222,18993.45069123402
2021-10-25 00:00:00,17312.63,-0.4038455026851125,18426.561606311458
2021-10-25 01:00:00,17069.8,-0.2377378853833563,18026.466829411424
2021-10-25 02:00:00,17070.04,-0.37892936008984907,17691.531326001543
2021-10-25 03:00:00,17164.88,-0.295875551438971,17619.164517574853
2021-10-25 04:00:00,17490.53,-0.2377378853833563,17249.464707157178
2021-10-25 05:00:00,17829.93,-0.2792647897087953,17530.326838444773
2021-10-25 06:00:00,18834.91,-0.27095940884370756,18174.437586959364
2021-10-25 07:00:00,20741.69,-0.18790560019282948,19556.152038316
2021-10-25 08:00:00,22160.01,-0.15468407673247822,20889.556818903588
2021-10-25 09:00:00,22623.18,-0.10485179154195139,21264.60547208445
